Date,FIPS,County,State,Vaccination_Complete_Pct,Metro_status,Social Vulnerability Index (SVI),SVI Category,lat,long
09/30/2021,32007,Elko County,NV,33.5,Non-metro,0.52,Moderate Concern,41.14581553726847,-115.35776453771656
09/30/2021,19159,Ringgold County,IA,46.0,Non-metro,0.13,Very Low Concern,40.73516518832041,-94.2439881234756
09/30/2021,12045,Gulf County,FL,44.4,Metro,0.59,Moderate Concern,29.95553379110409,-85.22659118243887
09/30/2021,22073,Ouachita Parish,LA,38.6,Metro,0.85,Very High Concern,32.47832375111299,-92.15486594315172
09/30/2021,6033,Lake County,CA,50.6,Non-metro,0.92,Very High Concern,39.09961720745284,-122.75318988686426
09/30/2021,19107,Keokuk County,IA,41.5,Non-metro,0.04,Very Low Concern,41.3364575032478,-92.17863866653911
09/30/2021,17085,Jo Daviess County,IL,66.7,Non-metro,0.05,Very Low Concern,42.36575464799677,-90.21249871694928
09/30/2021,40031,Comanche County,OK,48.8,Metro,0.84,Very High Concern,34.662098846961136,-98.47166167173154
09/30/2021,20147,Phillips County,KS,38.7,Non-metro,0.24,Low Concern,39.78456374152079,-99.34700885900854
09/30/2021,35043,Sandoval County,NM,60.0,Metro,0.48,Moderate Concern,35.68857594929248,-106.86594121840264
09/30/2021,46049,Faulk County,SD,43.9,Non-metro,0.08,Very Low Concern,45.07101469973652,-99.14528616802092
09/30/2021,27139,Scott County,MN,58.4,Metro,0.11,Very Low Concern,44.64846542609065,-93.5358933130835
09/30/2021,8069,Larimer County,CO,59.3,Metro,0.12,Very Low Concern,40.66638617460316,-105.46114554482624
09/30/2021,29179,Reynolds County,MO,21.7,Non-metro,0.56,Moderate Concern,37.36231936987459,-90.96908594093216
09/30/2021,13109,Evans County,GA,19.7,Non-metro,0.98,Very High Concern,32.156764561306865,-81.88688163404811
09/30/2021,31179,Wayne County,NE,36.3,Non-metro,0.08,Very Low Concern,42.20928623535172,-97.119262785794
09/30/2021,18013,Brown County,IN,45.4,Metro,0.06,Very Low Concern,39.19623153578478,-86.22737678006371
09/30/2021,30005,Blaine County,MT,69.5,Non-metro,0.92,Very High Concern,48.432679340831385,-108.95862045103485
09/30/2021,26133,Osceola County,MI,35.3,Non-metro,0.74,High Concern,43.98980712486284,-85.32528706161058
09/30/2021,13217,Newton County,GA,16.2,Metro,0.71,High Concern,33.555039157268126,-83.85019177493012
09/30/2021,46051,Grant County,SD,38.6,Non-metro,0.06,Very Low Concern,45.17192593132289,-96.76768230031776
09/30/2021,13001,Appling County,GA,12.7,Non-metro,0.97,Very High Concern,31.74922311475336,-82.28889645061686
09/30/2021,51036,Charles City County,VA,46.5,Metro,0.24,Low Concern,37.35671209135256,-77.06222020665672
09/30/2021,18119,Owen County,IN,38.3,Metro,0.35,Low Concern,39.31280489945843,-86.83767051132983
09/30/2021,47189,Wilson County,TN,44.8,Metro,0.15,Very Low Concern,36.15485371692431,-86.29774249074721
09/30/2021,21019,Boyd County,KY,38.8,Metro,0.69,High Concern,38.35957259337337,-82.68775351233899
09/30/2021,50023,Washington County,VT,40.2,Non-metro,0.18,Very Low Concern,44.27344615648012,-72.6149455293951
09/30/2021,12055,Highlands County,FL,44.5,Metro,0.87,Very High Concern,27.343294339378847,-81.34103830391945
09/30/2021,27087,Mahnomen County,MN,51.7,Non-metro,0.87,Very High Concern,47.32530991975915,-95.8090423971386
09/30/2021,38045,LaMoure County,ND,43.0,Non-metro,0.04,Very Low Concern,46.45690052774143,-98.53542669562444
09/30/2021,25011,Franklin County,MA,59.0,Non-metro,0.21,Low Concern,42.58309255309416,-72.59183801303043
09/30/2021,40117,Pawnee County,OK,42.4,Metro,0.54,Moderate Concern,36.31691342473466,-96.69929950397255
09/30/2021,1087,Macon County,AL,39.7,Non-metro,0.9,Very High Concern,32.385938660091554,-85.6926557982763
09/30/2021,17029,Coles County,IL,37.4,Non-metro,0.5,Moderate Concern,39.52027962074658,-88.22179644067498
09/30/2021,40039,Custer County,OK,41.3,Non-metro,0.75,High Concern,35.63888325525805,-99.00149221821444
09/30/2021,33013,Merrimack County,NH,61.9,Non-metro,0.15,Very Low Concern,43.29746511957454,-71.68023961553038
09/30/2021,29027,Callaway County,MO,41.3,Metro,0.32,Low Concern,38.83551113233447,-91.92603001645736
09/30/2021,51143,Pittsylvania County,VA,37.6,Non-metro,0.64,High Concern,36.82123907750472,-79.39713017173386
09/30/2021,28051,Holmes County,MS,50.1,Non-metro,0.98,Very High Concern,33.123535326929606,-90.09205496072892
09/30/2021,17165,Saline County,IL,38.6,Non-metro,0.86,Very High Concern,37.753172451338926,-88.54075228495117
09/30/2021,28027,Coahoma County,MS,42.6,Non-metro,0.93,Very High Concern,34.22918304474265,-90.60268275219155
09/30/2021,30057,Madison County,MT,39.6,Non-metro,0.17,Very Low Concern,45.300695726498695,-111.92027616307274
09/30/2021,42051,Fayette County,PA,51.5,Metro,0.62,High Concern,39.91989346017282,-79.64733958878033
09/30/2021,38075,Renville County,ND,31.8,Non-metro,0.03,Very Low Concern,48.71906618265789,-101.65780564622636
09/30/2021,21115,Johnson County,KY,41.5,Non-metro,0.81,Very High Concern,37.84664100717844,-82.83151469721984
09/30/2021,22113,Vermilion Parish,LA,32.5,Metro,0.82,Very High Concern,29.84654086713625,-92.32380995608956
09/30/2021,17043,DuPage County,IL,61.2,Metro,0.16,Very Low Concern,41.85195267810277,-88.08559582772857
09/30/2021,56019,Johnson County,WY,36.7,Non-metro,0.18,Very Low Concern,44.03879908634799,-106.58467318800125
09/30/2021,56041,Uinta County,WY,39.2,Non-metro,0.45,Moderate Concern,41.287642116451735,-110.54762783760906
09/30/2021,42059,Greene County,PA,41.9,Non-metro,0.44,Moderate Concern,39.85383496125798,-80.22292247977069
09/30/2021,21051,Clay County,KY,36.5,Non-metro,0.91,Very High Concern,37.1596956373858,-83.71464308746388
09/30/2021,22005,Ascension Parish,LA,43.3,Metro,0.4,Low Concern,30.203544323210544,-90.91130991020076
09/30/2021,45007,Anderson County,SC,34.6,Metro,0.7,High Concern,34.51926405607313,-82.6377696358678
09/30/2021,20023,Cheyenne County,KS,39.4,Non-metro,0.1,Very Low Concern,39.785868503615866,-101.73129385585244
09/30/2021,40077,Latimer County,OK,29.2,Non-metro,0.89,Very High Concern,34.87609208221694,-95.25039054705384
09/30/2021,22057,Lafourche Parish,LA,38.2,Metro,0.77,High Concern,29.566238785425355,-90.42577006003224
09/30/2021,27077,Lake of the Woods County,MN,49.3,Non-metro,0.16,Very Low Concern,48.7712493235271,-94.90456673507398
09/30/2021,32005,Douglas County,NV,46.5,Non-metro,0.18,Very Low Concern,38.91219010608723,-119.61638942462945
09/30/2021,24015,Cecil County,MD,50.4,Metro,0.29,Low Concern,39.57124103764159,-75.94073959021588
09/30/2021,23003,Aroostook County,ME,59.9,Non-metro,0.59,Moderate Concern,46.658916160858645,-68.59890428205432
09/30/2021,42133,York County,PA,52.9,Metro,0.33,Low Concern,39.91996159722765,-76.72652516257662
09/30/2021,5043,Drew County,AR,41.9,Non-metro,0.8,Very High Concern,33.58945379935467,-91.72001113881394
09/30/2021,13221,Oglethorpe County,GA,25.3,Metro,0.52,Moderate Concern,33.88066819420212,-83.08070771617628
09/30/2021,27107,Norman County,MN,47.5,Non-metro,0.32,Low Concern,47.32646320409315,-96.4552897987677
09/30/2021,55091,Pepin County,WI,44.3,Non-metro,0.1,Very Low Concern,44.5829195207847,-92.00153218413875
09/30/2021,49053,Washington County,UT,42.0,Metro,0.41,Moderate Concern,37.280376593305405,-113.50476930763368
09/30/2021,30061,Mineral County,MT,47.6,Non-metro,0.56,Moderate Concern,47.14721011288106,-114.998282989078
09/30/2021,37045,Cleveland County,NC,39.7,Non-metro,0.83,Very High Concern,35.33408479895232,-81.55554656739817
09/30/2021,6011,Colusa County,CA,49.4,Non-metro,0.74,High Concern,39.17748403490377,-122.23695912321348
09/30/2021,16065,Madison County,ID,40.4,Non-metro,0.4,Moderate Concern,43.78414736067104,-111.65923422083544
09/30/2021,54019,Fayette County,WV,26.3,Metro,0.76,High Concern,38.02877295360432,-81.08115811625693
09/30/2021,29093,Iron County,MO,33.0,Non-metro,0.78,High Concern,37.55515927460649,-90.7734776239932
09/30/2021,5125,Saline County,AR,42.7,Metro,0.33,Low Concern,34.6465951571083,-92.6765232282382
09/30/2021,8077,Mesa County,CO,42.6,Metro,0.58,Moderate Concern,39.01830152379928,-108.46644236398792
09/30/2021,20201,Washington County,KS,45.8,Non-metro,0.15,Very Low Concern,39.78417867036999,-97.08753438664354
09/30/2021,39111,Monroe County,OH,39.1,Non-metro,0.44,Moderate Concern,39.72735638318527,-81.08292522051066
09/30/2021,46041,Dewey County,SD,56.6,Non-metro,0.88,Very High Concern,45.156639185739486,-100.8718416501082
09/30/2021,5145,White County,AR,39.2,Non-metro,0.74,High Concern,35.25627781090881,-91.74554960434644
09/30/2021,32001,Churchill County,NV,40.6,Non-metro,0.6,High Concern,39.5808926738266,-118.3358176516562
09/30/2021,28015,Carroll County,MS,35.7,Non-metro,0.63,High Concern,33.44852758043089,-89.92018117945287
09/30/2021,13033,Burke County,GA,38.4,Metro,0.85,Very High Concern,33.06108149647406,-82.00090102559142
09/30/2021,55059,Kenosha County,WI,51.4,Metro,0.51,Moderate Concern,42.57692388863588,-88.04236244075345
09/30/2021,19051,Davis County,IA,32.4,Non-metro,0.35,Low Concern,40.74769343581546,-92.40971356477584
09/30/2021,45041,Florence County,SC,46.4,Metro,0.9,Very High Concern,34.02447935125869,-79.70295431660867
09/30/2021,21197,Powell County,KY,46.3,Non-metro,0.77,High Concern,37.83112677738941,-83.82373372231326
09/30/2021,46039,Deuel County,SD,33.0,Non-metro,0.08,Very Low Concern,44.76004316028183,-96.6680105738848
09/30/2021,13089,DeKalb County,GA,30.2,Metro,0.66,High Concern,33.7715360255193,-84.22642599367776
09/30/2021,12079,Madison County,FL,37.2,Non-metro,0.96,Very High Concern,30.444118897538992,-83.47012097179798
09/30/2021,2122,Kenai Peninsula Borough,AK,40.3,Non-metro,0.41,Moderate Concern,60.26541331965089,-151.56524389617178
09/30/2021,31133,Pawnee County,NE,38.8,Non-metro,0.23,Low Concern,40.13146338948652,-96.2370616797055
09/30/2021,26091,Lenawee County,MI,45.7,Non-metro,0.41,Moderate Concern,41.89512250276229,-84.06638650712036
09/30/2021,47067,Hancock County,TN,27.7,Non-metro,0.77,High Concern,36.52361267995013,-83.22189584444179
09/30/2021,41041,Lincoln County,OR,63.2,Non-metro,0.55,Moderate Concern,44.6419726869129,-123.86824119016082
09/30/2021,36063,Niagara County,NY,58.0,Metro,0.33,Low Concern,43.20006122999729,-78.74524868960145
09/30/2021,37157,Rockingham County,NC,41.8,Metro,0.79,High Concern,36.39601372383345,-79.77499283885614
09/30/2021,37167,Stanly County,NC,22.5,Non-metro,0.63,High Concern,35.31198126499317,-80.25098429450301
09/30/2021,1129,Washington County,AL,40.4,Non-metro,0.73,High Concern,31.407628945666268,-88.2078573131082
09/30/2021,55099,Price County,WI,54.6,Non-metro,0.16,Very Low Concern,45.680393341290376,-90.361399539054
09/30/2021,1029,Cleburne County,AL,26.4,Non-metro,0.54,Moderate Concern,33.67451320426218,-85.51880933254934
09/30/2021,27079,Le Sueur County,MN,41.4,Metro,0.11,Very Low Concern,44.37143503871269,-93.73009897909007
09/30/2021,21177,Muhlenberg County,KY,44.2,Non-metro,0.61,High Concern,37.21578974706442,-87.14203054728934
09/30/2021,12083,Marion County,FL,50.0,Metro,0.75,High Concern,29.21020747879416,-82.05665151069297
09/30/2021,26071,Iron County,MI,49.8,Non-metro,0.28,Low Concern,46.20869189093703,-88.53054536007389
09/30/2021,28159,Winston County,MS,42.3,Non-metro,0.93,Very High Concern,33.08850353362135,-89.03441455818653
09/30/2021,51165,Rockingham County,VA,40.3,Metro,0.32,Low Concern,38.5120313998749,-78.87575803292816
09/30/2021,28013,Calhoun County,MS,36.0,Non-metro,0.96,Very High Concern,33.93646015045118,-89.33645596770603
09/30/2021,29011,Barton County,MO,29.9,Non-metro,0.6,Moderate Concern,37.50232142671962,-94.3471253437796
09/30/2021,22045,Iberia Parish,LA,39.4,Metro,0.96,Very High Concern,29.896528709408496,-91.72998354230688
09/30/2021,22009,Avoyelles Parish,LA,38.6,Non-metro,0.96,Very High Concern,31.076237716704718,-92.00138567599062
09/30/2021,53075,Whitman County,WA,40.0,Non-metro,0.51,Moderate Concern,46.90117314410582,-117.52302705068216
09/30/2021,12071,Lee County,FL,54.3,Metro,0.55,Moderate Concern,26.577786089619813,-81.83374251869485
09/30/2021,49045,Tooele County,UT,45.7,Metro,0.31,Low Concern,40.44875491931693,-113.13109674903006
09/30/2021,30043,Jefferson County,MT,43.2,Non-metro,0.05,Very Low Concern,46.1484579599018,-112.09380445252086
09/30/2021,39077,Huron County,OH,41.4,Non-metro,0.43,Moderate Concern,41.14615231795126,-82.59840614912929
09/30/2021,56005,Campbell County,WY,23.5,Non-metro,0.33,Low Concern,44.24818847891754,-105.5482082947556
09/30/2021,29141,Morgan County,MO,33.5,Non-metro,0.63,High Concern,38.42371661762801,-92.885992610163
09/30/2021,53061,Snohomish County,WA,59.5,Metro,0.28,Low Concern,48.04747503840465,-121.6974941037326
09/30/2021,24011,Caroline County,MD,50.4,Non-metro,0.55,Moderate Concern,38.87171301997135,-75.83155513760049
09/30/2021,20169,Saline County,KS,42.7,Non-metro,0.42,Moderate Concern,38.78381121414141,-97.64995458753263
09/30/2021,26163,Wayne County,MI,45.7,Metro,0.87,Very High Concern,42.28185695821734,-83.28210347428045
09/30/2021,53007,Chelan County,WA,60.8,Metro,0.68,High Concern,47.86922060701924,-120.6189726527004
09/30/2021,40019,Carter County,OK,36.8,Non-metro,0.79,High Concern,34.25084329634758,-97.28580138806144
09/30/2021,46015,Brule County,SD,37.3,Non-metro,0.57,Moderate Concern,43.718073951765085,-99.08093328868974
09/30/2021,54011,Cabell County,WV,21.7,Metro,0.62,High Concern,38.42030494746309,-82.24171158128885
09/30/2021,17191,Wayne County,IL,34.3,Non-metro,0.43,Moderate Concern,38.42957655137391,-88.42556023715997
09/30/2021,46059,Hand County,SD,35.1,Non-metro,0.03,Very Low Concern,44.54777520602473,-99.0049286364416
09/30/2021,51049,Cumberland County,VA,34.1,Non-metro,0.58,Moderate Concern,37.51212630108904,-78.24495055222542
09/30/2021,21099,Hart County,KY,30.3,Non-metro,0.77,High Concern,37.29993003213643,-85.88469125715007
09/30/2021,55001,Adams County,WI,49.7,Non-metro,0.57,Moderate Concern,43.9695335181879,-89.77038800769998
09/30/2021,19153,Polk County,IA,58.0,Metro,0.38,Low Concern,41.68549910117088,-93.57353195940055
09/30/2021,1053,Escambia County,AL,30.5,Non-metro,0.86,Very High Concern,31.126134749153067,-87.16158196121191
09/30/2021,16049,Idaho County,ID,25.3,Non-metro,0.54,Moderate Concern,45.84406963114124,-115.46750875765208
09/30/2021,12061,Indian River County,FL,58.8,Metro,0.4,Low Concern,27.694311706398107,-80.60624480956191
09/30/2021,37061,Duplin County,NC,35.0,Non-metro,0.98,Very High Concern,34.93653802042304,-77.93300726449525
09/30/2021,36011,Cayuga County,NY,52.2,Non-metro,0.5,Moderate Concern,42.91749800480087,-76.55450638644356
09/30/2021,46087,McCook County,SD,40.2,Metro,0.22,Low Concern,43.6742994868196,-97.36844463267856
09/30/2021,19097,Jackson County,IA,47.6,Non-metro,0.13,Very Low Concern,42.17173546790929,-90.57425028646082
09/30/2021,40059,Harper County,OK,38.5,Non-metro,0.32,Low Concern,36.78870094796178,-99.66735661966608
09/30/2021,16057,Latah County,ID,47.5,Non-metro,0.25,Low Concern,46.81617003676458,-116.71168186657472
09/30/2021,29003,Andrew County,MO,31.8,Metro,0.03,Very Low Concern,39.98353756295316,-94.8020950337312
09/30/2021,54057,Mineral County,WV,33.2,Metro,0.59,Moderate Concern,39.41467204130158,-78.94381937414138
09/30/2021,29037,Cass County,MO,43.7,Metro,0.12,Very Low Concern,38.64698720071734,-94.35489154075098
09/30/2021,31019,Buffalo County,NE,34.7,Non-metro,0.27,Low Concern,40.85515478859214,-99.0749783100414
09/30/2021,54023,Grant County,WV,13.4,Non-metro,0.37,Low Concern,39.105144193167455,-79.19558582672958
09/30/2021,13263,Talbot County,GA,26.8,Non-metro,0.86,Very High Concern,32.69949851204999,-84.53300952425894
09/30/2021,20003,Anderson County,KS,37.2,Non-metro,0.23,Low Concern,38.21418083736532,-95.29333899944078
09/30/2021,45001,Abbeville County,SC,34.6,Non-metro,0.86,Very High Concern,34.222592898147326,-82.45916542547504
09/30/2021,47111,Macon County,TN,26.4,Metro,0.69,High Concern,36.53200013497039,-86.00727161260424
09/30/2021,51740,Portsmouth city,VA,78.5,Metro,0.8,Very High Concern,36.846838919999634,-76.35404272814746
09/30/2021,18101,Martin County,IN,42.8,Non-metro,0.24,Low Concern,38.70801365526136,-86.8030733714071
09/30/2021,12009,Brevard County,FL,55.8,Metro,0.37,Low Concern,28.293721855653967,-80.73227050221601
09/30/2021,39065,Hardin County,OH,32.5,Non-metro,0.47,Moderate Concern,40.66151712735872,-83.65942524086971
09/30/2021,26109,Menominee County,MI,62.4,Non-metro,0.28,Low Concern,45.580033723837154,-87.55656863414795
09/30/2021,31185,York County,NE,46.1,Non-metro,0.18,Very Low Concern,40.87274207933923,-97.59711776254863
09/30/2021,36073,Orleans County,NY,47.6,Metro,0.64,High Concern,43.25207730983017,-78.2312130736263
09/30/2021,20155,Reno County,KS,43.8,Non-metro,0.59,Moderate Concern,37.95295884789992,-98.08598674367596
09/30/2021,34027,Morris County,NJ,68.5,Metro,0.12,Very Low Concern,40.86199709635146,-74.54452423341132
09/30/2021,6057,Nevada County,CA,54.7,Non-metro,0.2,Low Concern,39.301363059753385,-120.76845107342852
09/30/2021,31087,Hitchcock County,NE,29.5,Non-metro,0.19,Very Low Concern,40.17633760054593,-101.04225560693165
09/30/2021,47171,Unicoi County,TN,46.7,Metro,0.8,High Concern,36.11074118399669,-82.4323057905845
09/30/2021,28093,Marshall County,MS,44.1,Metro,0.69,High Concern,34.76228189567693,-89.50306493107271
09/30/2021,5079,Lincoln County,AR,30.2,Metro,0.81,Very High Concern,33.95744904396039,-91.73332986155596
09/30/2021,6099,Stanislaus County,CA,46.2,Metro,0.87,Very High Concern,37.559134084648015,-120.99768806978116
09/30/2021,47169,Trousdale County,TN,31.1,Metro,0.52,Moderate Concern,36.392056570785854,-86.15676836262367
09/30/2021,39109,Miami County,OH,41.3,Metro,0.12,Very Low Concern,40.053495778828136,-84.22886706073437
09/30/2021,45027,Clarendon County,SC,39.8,Non-metro,0.98,Very High Concern,33.665793287373795,-80.21641796597778
09/30/2021,36107,Tioga County,NY,52.8,Metro,0.2,Very Low Concern,42.17033554575083,-76.30634884952822
09/30/2021,42061,Huntingdon County,PA,44.8,Non-metro,0.49,Moderate Concern,40.416954233052486,-77.98120761059496
09/30/2021,13237,Putnam County,GA,11.8,Non-metro,0.43,Moderate Concern,33.32176673014263,-83.37279373610288
09/30/2021,47081,Hickman County,TN,34.9,Metro,0.57,Moderate Concern,35.80323233377332,-87.47333766818315
09/30/2021,36057,Montgomery County,NY,58.1,Non-metro,0.83,Very High Concern,42.902291807254855,-74.43971570007935
09/30/2021,37149,Polk County,NC,39.1,Non-metro,0.38,Low Concern,35.27927468330177,-82.16966168177338
09/30/2021,40119,Payne County,OK,41.6,Non-metro,0.51,Moderate Concern,36.077303683834536,-96.97581188407574
09/30/2021,38063,Nelson County,ND,62.0,Non-metro,0.04,Very Low Concern,47.921700629149136,-98.19205659436996
09/30/2021,53051,Pend Oreille County,WA,34.2,Metro,0.54,Moderate Concern,48.53229304731611,-117.27399511451593
09/30/2021,29067,Douglas County,MO,21.1,Non-metro,0.52,Moderate Concern,36.93259192112929,-92.4987860121146
09/30/2021,26021,Berrien County,MI,48.0,Metro,0.65,High Concern,41.95467785265564,-86.41226759942244
09/30/2021,19111,Lee County,IA,45.0,Non-metro,0.5,Moderate Concern,40.64199983788537,-91.4792547054729
