Date,FIPS,County,State,Vaccination_Complete_Pct,Metro_status,Social Vulnerability Index (SVI),SVI Category
09/30/2021,16061,Lewis County,ID,40.8,Non-metro,0.57,Moderate Concern
09/30/2021,38047,Logan County,ND,29.5,Non-metro,0.04,Very Low Concern
09/30/2021,27149,Stevens County,MN,49.1,Non-metro,0.23,Low Concern
09/30/2021,47037,Davidson County,TN,55.1,Metro,0.54,Moderate Concern
09/30/2021,23027,Waldo County,ME,62.3,Non-metro,0.22,Low Concern
09/30/2021,26107,Mecosta County,MI,34.9,Non-metro,0.6,Moderate Concern
09/30/2021,55039,Fond du Lac County,WI,48.2,Metro,0.2,Low Concern
09/30/2021,41031,Jefferson County,OR,53.3,Non-metro,0.91,Very High Concern
09/30/2021,30077,Powell County,MT,39.9,Non-metro,0.25,Low Concern
09/30/2021,55101,Racine County,WI,52.0,Metro,0.46,Moderate Concern
09/30/2021,29221,Washington County,MO,26.9,Non-metro,0.79,High Concern
09/30/2021,37109,Lincoln County,NC,40.7,Metro,0.36,Low Concern
09/30/2021,46069,Hyde County,SD,39.1,Non-metro,0.09,Very Low Concern
09/30/2021,36079,Putnam County,NY,63.7,Metro,0.08,Very Low Concern
09/30/2021,31037,Colfax County,NE,39.1,Non-metro,0.52,Moderate Concern
09/30/2021,22021,Caldwell Parish,LA,33.0,Non-metro,0.93,Very High Concern
09/30/2021,47023,Chester County,TN,30.4,Metro,0.64,High Concern
09/30/2021,31061,Franklin County,NE,34.1,Non-metro,0.08,Very Low Concern
09/30/2021,27159,Wadena County,MN,42.0,Non-metro,0.66,High Concern
09/30/2021,1061,Geneva County,AL,32.6,Metro,0.8,High Concern
09/30/2021,47019,Carter County,TN,34.9,Metro,0.62,High Concern
09/30/2021,53059,Skamania County,WA,33.8,Metro,0.22,Low Concern
09/30/2021,13189,McDuffie County,GA,17.0,Metro,0.94,Very High Concern
09/30/2021,38099,Walsh County,ND,48.1,Non-metro,0.37,Low Concern
09/30/2021,13039,Camden County,GA,40.5,Non-metro,0.52,Moderate Concern
09/30/2021,51003,Albemarle County,VA,58.6,Metro,0.17,Very Low Concern
09/30/2021,19115,Louisa County,IA,45.9,Non-metro,0.46,Moderate Concern
09/30/2021,17095,Knox County,IL,46.1,Non-metro,0.65,High Concern
09/30/2021,53009,Clallam County,WA,60.2,Non-metro,0.61,High Concern
09/30/2021,8025,Crowley County,CO,18.5,Non-metro,0.89,Very High Concern
09/30/2021,25023,Plymouth County,MA,59.8,Metro,0.23,Low Concern
09/30/2021,47155,Sevier County,TN,42.2,Non-metro,0.61,High Concern
09/30/2021,12037,Franklin County,FL,42.1,Non-metro,0.81,Very High Concern
09/30/2021,38105,Williams County,ND,24.5,Non-metro,0.25,Low Concern
09/30/2021,17189,Washington County,IL,47.1,Non-metro,0.07,Very Low Concern
09/30/2021,20067,Grant County,KS,40.1,Non-metro,0.38,Low Concern
09/30/2021,41033,Josephine County,OR,44.6,Metro,0.66,High Concern
09/30/2021,42013,Blair County,PA,44.8,Metro,0.4,Low Concern
09/30/2021,51840,Winchester city,VA,41.0,Metro,0.72,High Concern
09/30/2021,37041,Chowan County,NC,43.3,Non-metro,0.81,Very High Concern
09/30/2021,46091,Marshall County,SD,43.6,Non-metro,0.21,Low Concern
09/30/2021,42075,Lebanon County,PA,48.7,Metro,0.53,Moderate Concern
09/30/2021,51710,Norfolk city,VA,45.3,Metro,0.77,High Concern
09/30/2021,13069,Coffee County,GA,26.3,Non-metro,0.95,Very High Concern
09/30/2021,1041,Crenshaw County,AL,29.2,Non-metro,0.69,High Concern
09/30/2021,34035,Somerset County,NJ,65.4,Metro,0.1,Very Low Concern
09/30/2021,8075,Logan County,CO,31.5,Non-metro,0.63,High Concern
09/30/2021,50009,Essex County,VT,33.9,Non-metro,0.21,Low Concern
09/30/2021,41045,Malheur County,OR,38.4,Non-metro,1.0,Very High Concern
09/30/2021,29105,Laclede County,MO,32.5,Non-metro,0.62,High Concern
09/30/2021,8001,Adams County,CO,56.9,Metro,0.59,Moderate Concern
09/30/2021,29055,Crawford County,MO,28.8,Non-metro,0.76,High Concern
09/30/2021,22047,Iberville Parish,LA,48.1,Metro,0.89,Very High Concern
09/30/2021,38021,Dickey County,ND,46.9,Non-metro,0.12,Very Low Concern
09/30/2021,18061,Harrison County,IN,45.3,Metro,0.19,Very Low Concern
09/30/2021,5099,Nevada County,AR,34.1,Non-metro,0.88,Very High Concern
09/30/2021,29211,Sullivan County,MO,38.1,Non-metro,0.63,High Concern
09/30/2021,56027,Niobrara County,WY,25.0,Non-metro,0.34,Low Concern
09/30/2021,13197,Marion County,GA,14.7,Metro,0.85,Very High Concern
09/30/2021,13289,Twiggs County,GA,11.3,Metro,0.76,High Concern
09/30/2021,8007,Archuleta County,CO,50.3,Non-metro,0.26,Low Concern
09/30/2021,19017,Bremer County,IA,53.2,Metro,0.03,Very Low Concern
09/30/2021,31099,Kearney County,NE,41.4,Non-metro,0.09,Very Low Concern
09/30/2021,55083,Oconto County,WI,46.7,Metro,0.06,Very Low Concern
09/30/2021,2180,Nome Census Area,AK,60.5,Non-metro,0.93,Very High Concern
09/30/2021,20113,McPherson County,KS,46.7,Non-metro,0.11,Very Low Concern
09/30/2021,29001,Adair County,MO,39.5,Non-metro,0.45,Moderate Concern
09/30/2021,47167,Tipton County,TN,32.8,Metro,0.45,Moderate Concern
09/30/2021,21041,Carroll County,KY,43.3,Non-metro,0.89,Very High Concern
09/30/2021,19139,Muscatine County,IA,52.7,Non-metro,0.39,Low Concern
09/30/2021,16067,Minidoka County,ID,31.0,Non-metro,0.68,High Concern
09/30/2021,5107,Phillips County,AR,41.9,Non-metro,0.92,Very High Concern
09/30/2021,22031,De Soto Parish,LA,35.2,Metro,0.89,Very High Concern
09/30/2021,26119,Montmorency County,MI,46.7,Non-metro,0.37,Low Concern
09/30/2021,26003,Alger County,MI,56.3,Non-metro,0.45,Moderate Concern
09/30/2021,19063,Emmet County,IA,44.8,Non-metro,0.39,Low Concern
09/30/2021,19119,Lyon County,IA,36.2,Non-metro,0.04,Very Low Concern
09/30/2021,29175,Randolph County,MO,32.2,Non-metro,0.56,Moderate Concern
09/30/2021,44005,Newport County,RI,69.3,Metro,0.18,Very Low Concern
09/30/2021,20119,Meade County,KS,33.5,Non-metro,0.37,Low Concern
09/30/2021,21235,Whitley County,KY,37.8,Non-metro,0.84,Very High Concern
09/30/2021,26063,Huron County,MI,47.5,Non-metro,0.27,Low Concern
09/30/2021,40135,Sequoyah County,OK,33.4,Metro,0.92,Very High Concern
09/30/2021,19147,Palo Alto County,IA,45.3,Non-metro,0.17,Very Low Concern
09/30/2021,29087,Holt County,MO,36.6,Non-metro,0.2,Very Low Concern
09/30/2021,39163,Vinton County,OH,33.9,Non-metro,0.72,High Concern
09/30/2021,29155,Pemiscot County,MO,23.8,Non-metro,0.93,Very High Concern
09/30/2021,31145,Red Willow County,NE,32.0,Non-metro,0.24,Low Concern
09/30/2021,26035,Clare County,MI,39.2,Non-metro,0.77,High Concern
09/30/2021,20093,Kearny County,KS,44.2,Non-metro,0.47,Moderate Concern
09/30/2021,21031,Butler County,KY,40.4,Metro,0.79,High Concern
09/30/2021,13305,Wayne County,GA,28.2,Non-metro,0.92,Very High Concern
09/30/2021,40017,Canadian County,OK,48.7,Metro,0.26,Low Concern
09/30/2021,5077,Lee County,AR,28.4,Non-metro,0.97,Very High Concern
09/30/2021,37085,Harnett County,NC,32.5,Non-metro,0.79,High Concern
09/30/2021,24017,Charles County,MD,56.7,Metro,0.17,Very Low Concern
09/30/2021,17101,Lawrence County,IL,29.3,Non-metro,0.78,High Concern
09/30/2021,46073,Jerauld County,SD,38.3,Non-metro,0.05,Very Low Concern
09/30/2021,42065,Jefferson County,PA,44.0,Non-metro,0.33,Low Concern
09/30/2021,55061,Kewaunee County,WI,45.6,Metro,0.06,Very Low Concern
09/30/2021,24041,Talbot County,MD,66.1,Non-metro,0.13,Very Low Concern
09/30/2021,21081,Grant County,KY,45.2,Metro,0.56,Moderate Concern
09/30/2021,24029,Kent County,MD,60.8,Non-metro,0.43,Moderate Concern
09/30/2021,1101,Montgomery County,AL,43.6,Metro,0.84,Very High Concern
09/30/2021,29217,Vernon County,MO,30.7,Non-metro,0.45,Moderate Concern
09/30/2021,8053,Hinsdale County,CO,51.6,Non-metro,0.06,Very Low Concern
09/30/2021,46079,Lake County,SD,37.4,Non-metro,0.2,Very Low Concern
09/30/2021,47181,Wayne County,TN,35.2,Non-metro,0.76,High Concern
09/30/2021,37143,Perquimans County,NC,23.1,Non-metro,0.5,Moderate Concern
09/30/2021,27063,Jackson County,MN,42.3,Non-metro,0.03,Very Low Concern
09/30/2021,37047,Columbus County,NC,36.3,Non-metro,0.95,Very High Concern
09/30/2021,1007,Bibb County,AL,29.6,Metro,0.6,High Concern
09/30/2021,37023,Burke County,NC,40.0,Metro,0.85,Very High Concern
09/30/2021,22115,Vernon Parish,LA,41.9,Non-metro,0.74,High Concern
09/30/2021,17011,Bureau County,IL,45.3,Non-metro,0.29,Low Concern
09/30/2021,37003,Alexander County,NC,38.1,Metro,0.63,High Concern
09/30/2021,55125,Vilas County,WI,57.4,Non-metro,0.14,Very Low Concern
09/30/2021,46043,Douglas County,SD,33.6,Non-metro,0.15,Very Low Concern
09/30/2021,30111,Yellowstone County,MT,44.5,Metro,0.25,Low Concern
09/30/2021,55103,Richland County,WI,52.1,Non-metro,0.31,Low Concern
09/30/2021,45057,Lancaster County,SC,36.4,Metro,0.51,Moderate Concern
09/30/2021,50027,Windsor County,VT,44.2,Non-metro,0.13,Very Low Concern
09/30/2021,16011,Bingham County,ID,36.3,Non-metro,0.51,Moderate Concern
09/30/2021,2020,Anchorage Municipality,AK,54.1,Metro,0.46,Moderate Concern
09/30/2021,55065,Lafayette County,WI,53.2,Non-metro,0.16,Very Low Concern
09/30/2021,42007,Beaver County,PA,47.2,Metro,0.25,Low Concern
09/30/2021,13259,Stewart County,GA,17.6,Non-metro,0.92,Very High Concern
09/30/2021,51023,Botetourt County,VA,45.5,Metro,0.04,Very Low Concern
09/30/2021,27043,Faribault County,MN,49.3,Non-metro,0.16,Very Low Concern
09/30/2021,17153,Pulaski County,IL,31.6,Non-metro,0.69,High Concern
09/30/2021,40151,Woods County,OK,35.2,Non-metro,0.31,Low Concern
09/30/2021,21109,Jackson County,KY,29.6,Non-metro,0.67,High Concern
09/30/2021,20021,Cherokee County,KS,39.8,Non-metro,0.38,Low Concern
09/30/2021,37065,Edgecombe County,NC,39.5,Metro,0.97,Very High Concern
09/30/2021,47069,Hardeman County,TN,38.6,Non-metro,0.87,Very High Concern
09/30/2021,47045,Dyer County,TN,32.9,Non-metro,0.76,High Concern
09/30/2021,45077,Pickens County,SC,40.3,Metro,0.6,Moderate Concern
09/30/2021,18103,Miami County,IN,36.2,Non-metro,0.59,Moderate Concern
09/30/2021,5137,Stone County,AR,32.6,Non-metro,0.51,Moderate Concern
09/30/2021,39127,Perry County,OH,34.9,Metro,0.55,Moderate Concern
09/30/2021,39015,Brown County,OH,35.0,Metro,0.4,Moderate Concern
09/30/2021,31127,Nemaha County,NE,44.2,Non-metro,0.17,Very Low Concern
09/30/2021,51125,Nelson County,VA,52.1,Metro,0.3,Low Concern
09/30/2021,26037,Clinton County,MI,49.3,Metro,0.04,Very Low Concern
09/30/2021,13207,Monroe County,GA,10.6,Metro,0.46,Moderate Concern
09/30/2021,42085,Mercer County,PA,49.5,Metro,0.54,Moderate Concern
09/30/2021,27059,Isanti County,MN,35.0,Metro,0.1,Very Low Concern
09/30/2021,49041,Sevier County,UT,33.6,Non-metro,0.33,Low Concern
09/30/2021,47007,Bledsoe County,TN,29.2,Non-metro,0.82,Very High Concern
09/30/2021,36027,Dutchess County,NY,60.4,Metro,0.42,Moderate Concern
09/30/2021,37077,Granville County,NC,49.9,Non-metro,0.66,High Concern
09/30/2021,47187,Williamson County,TN,56.9,Metro,0.02,Very Low Concern
09/30/2021,21133,Letcher County,KY,45.6,Non-metro,0.88,Very High Concern
09/30/2021,51173,Smyth County,VA,42.3,Non-metro,0.75,High Concern
09/30/2021,36035,Fulton County,NY,47.3,Non-metro,0.5,Moderate Concern
09/30/2021,45015,Berkeley County,SC,39.6,Metro,0.51,Moderate Concern
09/30/2021,27151,Swift County,MN,49.1,Non-metro,0.32,Low Concern
09/30/2021,49039,Sanpete County,UT,32.1,Non-metro,0.6,High Concern
09/30/2021,39051,Fulton County,OH,45.9,Metro,0.18,Very Low Concern
09/30/2021,26095,Luce County,MI,39.3,Non-metro,0.53,Moderate Concern
09/30/2021,30089,Sanders County,MT,34.0,Non-metro,0.35,Low Concern
09/30/2021,13103,Effingham County,GA,20.7,Metro,0.24,Low Concern
09/30/2021,47053,Gibson County,TN,37.8,Non-metro,0.74,High Concern
09/30/2021,13249,Schley County,GA,16.6,Non-metro,0.82,Very High Concern
09/30/2021,51147,Prince Edward County,VA,30.4,Non-metro,0.73,High Concern
09/30/2021,17099,LaSalle County,IL,45.5,Non-metro,0.43,Moderate Concern
09/30/2021,9015,Windham County,CT,55.8,Metro,0.42,Moderate Concern
09/30/2021,51159,Richmond County,VA,38.4,Non-metro,0.61,High Concern
09/30/2021,1059,Franklin County,AL,37.5,Non-metro,0.84,Very High Concern
09/30/2021,26147,St. Clair County,MI,43.6,Metro,0.28,Low Concern
09/30/2021,31067,Gage County,NE,37.1,Non-metro,0.11,Very Low Concern
09/30/2021,45017,Calhoun County,SC,33.2,Metro,0.56,Moderate Concern
09/30/2021,13199,Meriwether County,GA,22.1,Metro,0.87,Very High Concern
09/30/2021,20097,Kiowa County,KS,44.0,Non-metro,0.26,Low Concern
09/30/2021,8019,Clear Creek County,CO,43.4,Metro,0.02,Very Low Concern
09/30/2021,1131,Wilcox County,AL,44.8,Non-metro,0.93,Very High Concern
09/30/2021,38061,Mountrail County,ND,32.2,Non-metro,0.38,Low Concern
09/30/2021,50001,Addison County,VT,61.5,Non-metro,0.1,Very Low Concern
09/30/2021,5141,Van Buren County,AR,37.9,Non-metro,0.72,High Concern
09/30/2021,31119,Madison County,NE,39.5,Non-metro,0.51,Moderate Concern
09/30/2021,31167,Stanton County,NE,24.1,Non-metro,0.06,Very Low Concern
09/30/2021,1099,Monroe County,AL,37.0,Non-metro,0.75,High Concern
09/30/2021,42119,Union County,PA,52.6,Non-metro,0.36,Low Concern
09/30/2021,21009,Barren County,KY,39.7,Non-metro,0.78,High Concern
09/30/2021,27099,Mower County,MN,53.1,Non-metro,0.63,High Concern
09/30/2021,54031,Hardy County,WV,23.7,Non-metro,0.28,Low Concern
09/30/2021,13061,Clay County,GA,31.4,Non-metro,0.93,Very High Concern
09/30/2021,37021,Buncombe County,NC,56.1,Metro,0.38,Low Concern
09/30/2021,31063,Frontier County,NE,23.5,Non-metro,0.1,Very Low Concern
09/30/2021,37139,Pasquotank County,NC,41.7,Non-metro,0.77,High Concern
09/30/2021,49037,San Juan County,UT,49.5,Non-metro,0.98,Very High Concern
09/30/2021,17169,Schuyler County,IL,48.9,Non-metro,0.57,Moderate Concern
09/30/2021,42029,Chester County,PA,59.1,Metro,0.14,Very Low Concern
09/30/2021,5097,Montgomery County,AR,32.5,Non-metro,0.7,High Concern
09/30/2021,22089,St. Charles Parish,LA,47.6,Metro,0.35,Low Concern
09/30/2021,17007,Boone County,IL,47.2,Metro,0.47,Moderate Concern
09/30/2021,1097,Mobile County,AL,41.4,Metro,0.75,High Concern
09/30/2021,37027,Caldwell County,NC,40.2,Metro,0.65,High Concern
09/30/2021,37123,Montgomery County,NC,35.3,Non-metro,0.87,Very High Concern
09/30/2021,51063,Floyd County,VA,36.1,Metro,0.11,Very Low Concern
09/30/2021,51197,Wythe County,VA,34.3,Non-metro,0.4,Low Concern
09/30/2021,53019,Ferry County,WA,47.2,Non-metro,0.82,Very High Concern
09/30/2021,8063,Kit Carson County,CO,33.3,Non-metro,0.52,Moderate Concern
09/30/2021,18169,Wabash County,IN,37.6,Non-metro,0.29,Low Concern
09/30/2021,51017,Bath County,VA,40.6,Non-metro,0.25,Low Concern
09/30/2021,55017,Chippewa County,WI,50.0,Metro,0.21,Low Concern
09/30/2021,5093,Mississippi County,AR,34.1,Non-metro,0.96,Very High Concern
09/30/2021,31003,Antelope County,NE,33.2,Non-metro,0.1,Very Low Concern
09/30/2021,29163,Pike County,MO,33.2,Non-metro,0.54,Moderate Concern
09/30/2021,29169,Pulaski County,MO,53.6,Non-metro,0.65,High Concern
09/30/2021,6005,Amador County,CA,46.9,Non-metro,0.53,Moderate Concern
09/30/2021,19061,Dubuque County,IA,57.5,Metro,0.23,Low Concern
09/30/2021,17181,Union County,IL,45.3,Non-metro,0.68,High Concern
09/30/2021,22075,Plaquemines Parish,LA,51.5,Metro,0.71,High Concern
09/30/2021,46011,Brookings County,SD,38.6,Non-metro,0.16,Very Low Concern
09/30/2021,37099,Jackson County,NC,45.4,Non-metro,0.62,High Concern
09/30/2021,13065,Clinch County,GA,30.0,Non-metro,0.98,Very High Concern
09/30/2021,28153,Wayne County,MS,32.8,Non-metro,0.9,Very High Concern
09/30/2021,31157,Scotts Bluff County,NE,34.7,Non-metro,0.57,Moderate Concern
09/30/2021,51139,Page County,VA,34.7,Non-metro,0.39,Low Concern
09/30/2021,20189,Stevens County,KS,29.0,Non-metro,0.67,High Concern
09/30/2021,46037,Day County,SD,47.4,Non-metro,0.18,Very Low Concern
09/30/2021,10003,New Castle County,DE,57.6,Metro,0.38,Low Concern
09/30/2021,13077,Coweta County,GA,25.6,Metro,0.24,Low Concern
09/30/2021,36031,Essex County,NY,63.7,Non-metro,0.39,Low Concern
09/30/2021,47021,Cheatham County,TN,42.6,Metro,0.24,Low Concern
09/30/2021,28107,Panola County,MS,38.8,Non-metro,0.89,Very High Concern
09/30/2021,18139,Rush County,IN,41.9,Non-metro,0.26,Low Concern
09/30/2021,29015,Benton County,MO,42.2,Non-metro,0.55,Moderate Concern
09/30/2021,54103,Wetzel County,WV,10.4,Non-metro,0.48,Moderate Concern
09/30/2021,20105,Lincoln County,KS,39.1,Non-metro,0.13,Very Low Concern
09/30/2021,51770,Roanoke city,VA,39.0,Metro,0.8,Very High Concern
09/30/2021,6075,San Francisco County,CA,73.0,Metro,0.39,Low Concern
09/30/2021,38003,Barnes County,ND,50.4,Non-metro,0.12,Very Low Concern
09/30/2021,46045,Edmunds County,SD,31.4,Non-metro,0.03,Very Low Concern
09/30/2021,13223,Paulding County,GA,18.6,Metro,0.14,Very Low Concern
09/30/2021,21183,Ohio County,KY,34.1,Non-metro,0.58,Moderate Concern
09/30/2021,18085,Kosciusko County,IN,36.3,Non-metro,0.46,Moderate Concern
09/30/2021,37079,Greene County,NC,35.1,Non-metro,0.99,Very High Concern
09/30/2021,54073,Pleasants County,WV,13.2,Non-metro,0.45,Moderate Concern
09/30/2021,42087,Mifflin County,PA,46.4,Non-metro,0.47,Moderate Concern
09/30/2021,33011,Hillsborough County,NH,55.5,Metro,0.19,Very Low Concern
09/30/2021,26105,Mason County,MI,53.1,Non-metro,0.34,Low Concern
09/30/2021,36105,Sullivan County,NY,51.4,Non-metro,0.79,High Concern
09/30/2021,25021,Norfolk County,MA,68.0,Metro,0.21,Low Concern
09/30/2021,19105,Jones County,IA,52.9,Metro,0.19,Very Low Concern
09/30/2021,40063,Hughes County,OK,38.7,Non-metro,0.81,Very High Concern
09/30/2021,17025,Clay County,IL,32.1,Non-metro,0.61,High Concern
09/30/2021,30049,Lewis and Clark County,MT,51.8,Non-metro,0.13,Very Low Concern
09/30/2021,18055,Greene County,IN,36.1,Non-metro,0.44,Moderate Concern
09/30/2021,8047,Gilpin County,CO,51.9,Metro,0.0,Very Low Concern
09/30/2021,51520,Bristol city,VA,58.9,Metro,0.75,High Concern
09/30/2021,26019,Benzie County,MI,58.1,Non-metro,0.11,Very Low Concern
09/30/2021,54041,Lewis County,WV,29.5,Non-metro,0.68,High Concern
09/30/2021,27057,Hubbard County,MN,40.5,Non-metro,0.21,Low Concern
09/30/2021,30071,Phillips County,MT,36.8,Non-metro,0.41,Moderate Concern
09/30/2021,20165,Rush County,KS,44.8,Non-metro,0.08,Very Low Concern
09/30/2021,51121,Montgomery County,VA,42.2,Metro,0.3,Low Concern
09/30/2021,36119,Westchester County,NY,68.0,Metro,0.55,Moderate Concern
09/30/2021,47011,Bradley County,TN,34.8,Metro,0.69,High Concern
09/30/2021,28135,Tallahatchie County,MS,35.7,Non-metro,0.97,Very High Concern
09/30/2021,37163,Sampson County,NC,42.3,Non-metro,0.97,Very High Concern
09/30/2021,21153,Magoffin County,KY,42.6,Non-metro,0.81,Very High Concern
09/30/2021,26089,Leelanau County,MI,73.0,Non-metro,0.02,Very Low Concern
09/30/2021,31095,Jefferson County,NE,48.7,Non-metro,0.22,Low Concern
09/30/2021,17049,Effingham County,IL,37.5,Non-metro,0.2,Very Low Concern
09/30/2021,20157,Republic County,KS,45.4,Non-metro,0.06,Very Low Concern
09/30/2021,22049,Jackson Parish,LA,36.0,Non-metro,0.94,Very High Concern
09/30/2021,53065,Stevens County,WA,33.3,Metro,0.46,Moderate Concern
09/30/2021,40055,Greer County,OK,31.8,Non-metro,0.77,High Concern
09/30/2021,1109,Pike County,AL,34.9,Non-metro,0.9,Very High Concern
09/30/2021,13301,Warren County,GA,15.7,Non-metro,0.89,Very High Concern
09/30/2021,1089,Madison County,AL,51.5,Metro,0.31,Low Concern
09/30/2021,18029,Dearborn County,IN,52.6,Metro,0.08,Very Low Concern
09/30/2021,37115,Madison County,NC,42.2,Metro,0.46,Moderate Concern
09/30/2021,51137,Orange County,VA,40.5,Non-metro,0.47,Moderate Concern
09/30/2021,29151,Osage County,MO,35.4,Metro,0.05,Very Low Concern
09/30/2021,53037,Kittitas County,WA,46.9,Non-metro,0.28,Low Concern
09/30/2021,31121,Merrick County,NE,37.6,Metro,0.2,Very Low Concern
09/30/2021,22037,East Feliciana Parish,LA,35.5,Metro,0.82,Very High Concern
09/30/2021,39031,Coshocton County,OH,33.7,Non-metro,0.62,High Concern
09/30/2021,21175,Morgan County,KY,42.1,Non-metro,0.83,Very High Concern
09/30/2021,19049,Dallas County,IA,57.0,Metro,0.06,Very Low Concern
09/30/2021,17149,Pike County,IL,34.3,Non-metro,0.35,Low Concern
09/30/2021,53063,Spokane County,WA,51.3,Metro,0.48,Moderate Concern
09/30/2021,45031,Darlington County,SC,41.4,Metro,0.93,Very High Concern
09/30/2021,1035,Conecuh County,AL,35.7,Non-metro,0.81,Very High Concern
09/30/2021,1127,Walker County,AL,40.3,Metro,0.75,High Concern
09/30/2021,5075,Lawrence County,AR,38.8,Non-metro,0.65,High Concern
09/30/2021,37103,Jones County,NC,42.8,Metro,0.88,Very High Concern
09/30/2021,20031,Coffey County,KS,44.7,Non-metro,0.2,Low Concern
09/30/2021,6077,San Joaquin County,CA,49.5,Metro,0.89,Very High Concern
09/30/2021,45073,Oconee County,SC,39.8,Non-metro,0.73,High Concern
09/30/2021,54093,Tucker County,WV,30.0,Non-metro,0.37,Low Concern
09/30/2021,16001,Ada County,ID,50.2,Metro,0.14,Very Low Concern
09/30/2021,9001,Fairfield County,CT,70.4,Metro,0.45,Moderate Concern
09/30/2021,16055,Kootenai County,ID,36.7,Metro,0.23,Low Concern
09/30/2021,29186,Ste. Genevieve County,MO,39.8,Non-metro,0.19,Very Low Concern
09/30/2021,19129,Mills County,IA,48.3,Metro,0.11,Very Low Concern
09/30/2021,6103,Tehama County,CA,33.7,Non-metro,0.96,Very High Concern
09/30/2021,26103,Marquette County,MI,57.5,Non-metro,0.31,Low Concern
09/30/2021,37121,Mitchell County,NC,41.7,Non-metro,0.42,Moderate Concern
09/30/2021,40003,Alfalfa County,OK,40.3,Non-metro,0.25,Low Concern
09/30/2021,31049,Deuel County,NE,28.9,Non-metro,0.17,Very Low Concern
09/30/2021,20115,Marion County,KS,42.0,Non-metro,0.18,Very Low Concern
09/30/2021,51169,Scott County,VA,49.4,Metro,0.68,High Concern
09/30/2021,20085,Jackson County,KS,55.6,Metro,0.27,Low Concern
09/30/2021,55029,Door County,WI,69.8,Non-metro,0.06,Very Low Concern
09/30/2021,49011,Davis County,UT,52.9,Metro,0.08,Very Low Concern
09/30/2021,46013,Brown County,SD,47.5,Non-metro,0.33,Low Concern
09/30/2021,20197,Wabaunsee County,KS,41.2,Metro,0.05,Very Low Concern
09/30/2021,29115,Linn County,MO,40.9,Non-metro,0.27,Low Concern
09/30/2021,29043,Christian County,MO,40.6,Metro,0.15,Very Low Concern
09/30/2021,38087,Slope County,ND,9.3,Non-metro,0.01,Very Low Concern
09/30/2021,47153,Sequatchie County,TN,28.2,Metro,0.57,Moderate Concern
09/30/2021,21159,Martin County,KY,44.7,Non-metro,0.85,Very High Concern
09/30/2021,31059,Fillmore County,NE,46.3,Non-metro,0.06,Very Low Concern
09/30/2021,37101,Johnston County,NC,43.4,Metro,0.54,Moderate Concern
09/30/2021,19113,Linn County,IA,58.4,Metro,0.18,Very Low Concern
09/30/2021,12065,Jefferson County,FL,52.9,Metro,0.57,Moderate Concern
09/30/2021,24021,Frederick County,MD,65.8,Metro,0.16,Very Low Concern
09/30/2021,53029,Island County,WA,56.9,Non-metro,0.19,Very Low Concern
09/30/2021,39131,Pike County,OH,37.2,Non-metro,0.8,High Concern
09/30/2021,36049,Lewis County,NY,45.1,Non-metro,0.29,Low Concern
09/30/2021,29039,Cedar County,MO,28.3,Non-metro,0.64,High Concern
09/30/2021,21091,Hancock County,KY,52.5,Metro,0.38,Low Concern
09/30/2021,29017,Bollinger County,MO,29.0,Metro,0.48,Moderate Concern
09/30/2021,42041,Cumberland County,PA,60.2,Metro,0.16,Very Low Concern
09/30/2021,49025,Kane County,UT,41.9,Non-metro,0.11,Very Low Concern
09/30/2021,21145,McCracken County,KY,48.7,Non-metro,0.42,Moderate Concern
09/30/2021,4005,Coconino County,AZ,66.9,Metro,0.71,High Concern
09/30/2021,40083,Logan County,OK,28.9,Metro,0.3,Low Concern
09/30/2021,9013,Tolland County,CT,59.7,Metro,0.07,Very Low Concern
09/30/2021,12123,Taylor County,FL,34.0,Non-metro,0.9,Very High Concern
09/30/2021,51021,Bland County,VA,34.5,Non-metro,0.34,Low Concern
09/30/2021,1021,Chilton County,AL,29.8,Metro,0.76,High Concern
09/30/2021,26139,Ottawa County,MI,49.4,Metro,0.22,Low Concern
09/30/2021,31139,Pierce County,NE,33.5,Non-metro,0.02,Very Low Concern
09/30/2021,46135,Yankton County,SD,55.6,Non-metro,0.32,Low Concern
09/30/2021,39161,Van Wert County,OH,37.6,Non-metro,0.17,Very Low Concern
09/30/2021,53017,Douglas County,WA,52.5,Metro,0.77,High Concern
09/30/2021,22023,Cameron Parish,LA,15.4,Metro,0.26,Low Concern
09/30/2021,18123,Perry County,IN,51.1,Non-metro,0.31,Low Concern
09/30/2021,32021,Mineral County,NV,48.8,Non-metro,0.88,Very High Concern
09/30/2021,13135,Gwinnett County,GA,29.4,Metro,0.43,Moderate Concern
09/30/2021,13181,Lincoln County,GA,17.8,Metro,0.56,Moderate Concern
09/30/2021,42131,Wyoming County,PA,54.4,Metro,0.11,Very Low Concern
09/30/2021,42099,Perry County,PA,44.9,Metro,0.11,Very Low Concern
09/30/2021,21143,Lyon County,KY,52.1,Non-metro,0.33,Low Concern
09/30/2021,18163,Vanderburgh County,IN,51.7,Metro,0.52,Moderate Concern
09/30/2021,46129,Walworth County,SD,31.1,Non-metro,0.39,Low Concern
09/30/2021,26023,Branch County,MI,38.8,Non-metro,0.63,High Concern
09/30/2021,42057,Fulton County,PA,29.2,Non-metro,0.22,Low Concern
09/30/2021,8031,Denver County,CO,64.9,Metro,0.42,Moderate Concern
